,request_count,weighted_load,unique_users,static_ratio,total_bytes,is_outage,is_imputed
1995-07-10 22:45:00,203,173.3,39,0.7684729064039408,3371976.0,0,0
1995-07-10 22:50:00,236,209.5,37,0.8220338983050848,4000813.0,0,0
1995-07-10 22:55:00,209,210.8,39,0.8038277511961722,2875358.0,0,0
1995-07-10 23:00:00,209,201.4,38,0.84688995215311,4205327.0,0,0
1995-07-10 23:05:00,240,227.6,46,0.7416666666666667,4702750.0,0,0
1995-07-10 23:10:00,300,292.2,47,0.8166666666666667,4273750.0,0,0
1995-07-10 23:15:00,235,234.5,37,0.7617021276595745,4901123.0,0,0
1995-07-10 23:20:00,181,176.5,35,0.8121546961325967,2904571.0,0,0
1995-07-10 23:25:00,249,232.8,44,0.7550200803212851,4313775.0,0,0
1995-07-10 23:30:00,210,205.5,38,0.8380952380952381,2949877.0,0,0
1995-07-10 23:35:00,190,184.2,41,0.8210526315789474,3250643.0,0,0
1995-07-10 23:40:00,138,132.3,34,0.7898550724637681,1550180.0,0,0
1995-07-10 23:45:00,166,153.9,29,0.8674698795180723,2176488.0,0,0
1995-07-10 23:50:00,214,189.7,33,0.8364485981308412,2656207.0,0,0
1995-07-10 23:55:00,161,151.1,33,0.8074534161490683,2943193.0,0,0
1995-07-11 00:00:00,106,96.6,24,0.7830188679245284,2215821.0,0,0
1995-07-11 00:05:00,110,109.2,25,0.6272727272727273,1917321.0,0,0
1995-07-11 00:10:00,137,120.0,24,0.7299270072992701,2246607.0,0,0
1995-07-11 00:15:00,211,185.9,32,0.8341232227488151,3408661.0,0,0
1995-07-11 00:20:00,142,140.7,26,0.852112676056338,3526466.0,0,0
1995-07-11 00:25:00,173,168.5,25,0.8786127167630058,3031548.0,0,0
1995-07-11 00:30:00,192,175.4,36,0.7864583333333334,2936130.0,0,0
1995-07-11 00:35:00,130,115.2,33,0.9,2732903.0,0,0
1995-07-11 00:40:00,170,168.5,36,0.8411764705882353,2217922.0,0,0
1995-07-11 00:45:00,195,188.0,31,0.6666666666666666,2444019.0,0,0
1995-07-11 00:50:00,225,194.9,42,0.7555555555555555,2275625.0,0,0
1995-07-11 00:55:00,177,165.3,31,0.7796610169491526,3805922.0,0,0
1995-07-11 01:00:00,26,23.3,12,0.8461538461538461,804032.0,0,0
1995-07-11 01:05:00,86,83.5,19,0.7441860465116279,918756.0,0,0
1995-07-11 01:10:00,126,116.1,28,0.8333333333333334,2431236.0,0,0
1995-07-11 01:15:00,159,149.6,27,0.8113207547169812,2771621.0,0,0
1995-07-11 01:20:00,94,94.6,21,0.723404255319149,948596.0,0,0
1995-07-11 01:25:00,159,153.2,28,0.7547169811320755,1766193.0,0,0
1995-07-11 01:30:00,140,126.5,28,0.8357142857142857,3494766.0,0,0
1995-07-11 01:35:00,153,149.4,28,0.8169934640522876,2672866.0,0,0
1995-07-11 01:40:00,162,142.2,30,0.691358024691358,2177729.0,0,0
1995-07-11 01:45:00,158,145.5,33,0.7784810126582279,2073666.0,0,0
1995-07-11 01:50:00,139,133.1,26,0.8201438848920863,2450504.0,0,0
1995-07-11 01:55:00,114,108.1,24,0.7280701754385965,2622706.0,0,0
1995-07-11 02:00:00,65,54.2,11,0.6307692307692307,1175901.0,0,0
1995-07-11 02:05:00,88,75.0,18,0.7045454545454546,2033021.0,0,0
1995-07-11 02:10:00,157,152.9,25,0.8980891719745223,2172049.0,0,0
1995-07-11 02:15:00,100,88.8,21,0.84,1086529.0,0,0
1995-07-11 02:20:00,76,72.9,18,0.868421052631579,1971972.0,0,0
1995-07-11 02:25:00,108,103.5,21,0.8796296296296297,1557483.0,0,0
1995-07-11 02:30:00,99,91.8,19,0.8383838383838383,2260651.0,0,0
1995-07-11 02:35:00,85,80.1,21,0.788235294117647,1186103.0,0,0
1995-07-11 02:40:00,167,153.5,25,0.8562874251497006,2228880.0,0,0
1995-07-11 02:45:00,136,114.4,23,0.8014705882352942,1522869.0,0,0
1995-07-11 02:50:00,75,71.4,16,0.96,1216662.0,0,0
1995-07-11 02:55:00,79,75.4,20,0.6582278481012658,986753.0,0,0
1995-07-11 03:00:00,95,90.1,21,0.8421052631578947,1277503.0,0,0
1995-07-11 03:05:00,148,141.9,23,0.7905405405405406,1986616.0,0,0
1995-07-11 03:10:00,94,85.0,17,0.8617021276595744,1694674.0,0,0
1995-07-11 03:15:00,103,94.9,19,0.8058252427184466,1718847.0,0,0
1995-07-11 03:20:00,114,111.3,23,0.9210526315789473,2233107.0,0,0
1995-07-11 03:25:00,127,115.8,24,0.8503937007874016,1422399.0,0,0
1995-07-11 03:30:00,108,108.1,19,0.8518518518518519,1763433.0,0,0
1995-07-11 03:35:00,88,85.3,18,0.8295454545454546,1381003.0,0,0
1995-07-11 03:40:00,126,114.3,20,0.873015873015873,2073547.0,0,0
1995-07-11 03:45:00,87,87.0,19,0.9195402298850575,1567875.0,0,0
1995-07-11 03:50:00,80,80.0,14,0.9125,910076.0,0,0
1995-07-11 03:55:00,115,115.0,19,0.7304347826086957,1068533.0,0,0
1995-07-11 04:00:00,89,89.7,23,0.8539325842696629,1603766.0,0,0
1995-07-11 04:05:00,82,75.7,16,0.6951219512195121,1484643.0,0,0
1995-07-11 04:10:00,93,91.7,18,0.8494623655913979,2366938.0,0,0
1995-07-11 04:15:00,115,95.2,23,0.8347826086956521,2358233.0,0,0
1995-07-11 04:20:00,72,63.0,16,0.7777777777777778,2138257.0,0,0
1995-07-11 04:25:00,112,104.4,20,0.8571428571428571,1956872.0,0,0
1995-07-11 04:30:00,113,95.9,17,0.8495575221238938,1177447.0,0,0
1995-07-11 04:35:00,82,79.3,20,0.8780487804878049,1868034.0,0,0
1995-07-11 04:40:00,69,63.7,18,0.8985507246376812,804143.0,0,0
1995-07-11 04:45:00,106,90.7,20,0.7547169811320755,2655861.0,0,0
1995-07-11 04:50:00,96,92.4,19,0.8229166666666666,2169218.0,0,0
1995-07-11 04:55:00,78,73.5,17,0.8589743589743589,1319812.0,0,0
1995-07-11 05:00:00,62,60.2,16,0.8064516129032258,1485481.0,0,0
1995-07-11 05:05:00,121,109.3,17,0.9586776859504132,1046540.0,0,0
1995-07-11 05:10:00,111,103.8,21,0.8558558558558559,1446577.0,0,0
1995-07-11 05:15:00,128,116.3,24,0.7734375,1955188.0,0,0
1995-07-11 05:20:00,80,77.3,16,0.6625,1112353.0,0,0
1995-07-11 05:25:00,85,79.6,17,0.6588235294117647,978561.0,0,0
1995-07-11 05:30:00,55,53.7,12,0.8727272727272727,913699.0,0,0
1995-07-11 05:35:00,120,118.7,20,0.9083333333333333,1405945.0,0,0
1995-07-11 05:40:00,109,107.7,23,0.8990825688073395,1325090.0,0,0
1995-07-11 05:45:00,81,78.3,18,0.9135802469135802,1302987.0,0,0
1995-07-11 05:50:00,99,92.7,24,0.898989898989899,1874055.0,0,0
1995-07-11 05:55:00,61,56.5,18,0.8360655737704918,1203054.0,0,0
1995-07-11 06:00:00,51,43.6,13,0.9607843137254902,891186.0,0,0
1995-07-11 06:05:00,87,80.7,20,0.8045977011494253,895947.0,0,0
1995-07-11 06:10:00,124,122.2,27,0.8467741935483871,2638423.0,0,0
1995-07-11 06:15:00,110,107.8,20,0.7181818181818181,1288444.0,0,0
1995-07-11 06:20:00,86,66.2,23,0.7558139534883721,1681598.0,0,0
1995-07-11 06:25:00,89,87.2,22,0.8651685393258427,1621659.0,0,0
1995-07-11 06:30:00,122,101.3,23,0.860655737704918,825249.0,0,0
1995-07-11 06:35:00,91,83.4,21,0.8461538461538461,1976134.0,0,0
1995-07-11 06:40:00,159,147.3,28,0.8930817610062893,2558781.0,0,0
1995-07-11 06:45:00,132,114.5,23,0.7272727272727273,1353639.0,0,0
1995-07-11 06:50:00,129,114.6,23,0.689922480620155,2013677.0,0,0
1995-07-11 06:55:00,109,106.3,20,0.8990825688073395,1634943.0,0,0
1995-07-11 07:00:00,118,111.9,29,0.864406779661017,1738825.0,0,0
1995-07-11 07:05:00,161,151.7,28,0.8757763975155279,2061665.0,0,0
1995-07-11 07:10:00,179,176.3,30,0.888268156424581,2211090.0,0,0
1995-07-11 07:15:00,132,121.2,27,0.9696969696969697,1738071.0,0,0
1995-07-11 07:20:00,92,81.2,24,0.7934782608695652,904545.0,0,0
1995-07-11 07:25:00,219,201.9,32,0.867579908675799,2425902.0,0,0
1995-07-11 07:30:00,273,260.6,37,0.8388278388278388,4756626.0,0,0
1995-07-11 07:35:00,250,230.2,35,0.796,4564973.0,0,0
1995-07-11 07:40:00,311,278.8,45,0.8713826366559485,3440782.0,0,0
1995-07-11 07:45:00,282,259.5,44,0.8014184397163121,3089552.0,0,0
1995-07-11 07:50:00,273,253.7,42,0.8864468864468864,2883316.0,0,0
1995-07-11 07:55:00,279,231.8,43,0.8602150537634409,2862895.0,0,0
1995-07-11 08:00:00,215,193.0,40,0.8883720930232558,3258753.0,0,0
1995-07-11 08:05:00,339,314.4,48,0.8643067846607669,4544165.0,0,0
1995-07-11 08:10:00,238,227.7,48,0.8697478991596639,3510132.0,0,0
1995-07-11 08:15:00,321,279.7,56,0.8411214953271028,3355299.0,0,0
1995-07-11 08:20:00,293,259.3,45,0.8225255972696246,3604085.0,0,0
1995-07-11 08:25:00,353,329.7,54,0.8385269121813032,5280916.0,0,0
1995-07-11 08:30:00,281,262.1,44,0.8362989323843416,4791593.0,0,0
1995-07-11 08:35:00,334,308.6,55,0.8832335329341318,4216724.0,0,0
1995-07-11 08:40:00,308,272.2,58,0.7922077922077922,3211528.0,0,0
1995-07-11 08:45:00,404,384.7,61,0.9084158415841584,4890999.0,0,0
1995-07-11 08:50:00,260,242.0,50,0.8884615384615384,3300090.0,0,0
1995-07-11 08:55:00,250,229.3,45,0.784,4583635.0,0,0
1995-07-11 09:00:00,319,275.8,46,0.8275862068965517,4052210.0,0,0
1995-07-11 09:05:00,347,292.3,58,0.8530259365994236,3048007.0,0,0
1995-07-11 09:10:00,315,243.5,59,0.8634920634920635,4078065.0,0,0
1995-07-11 09:15:00,276,259.9,57,0.7644927536231884,3240564.0,0,0
1995-07-11 09:20:00,298,266.2,56,0.8456375838926175,4029790.0,0,0
1995-07-11 09:25:00,211,194.5,43,0.8625592417061612,3602631.0,0,0
1995-07-11 09:30:00,314,283.4,53,0.8248407643312102,4177391.0,0,0
1995-07-11 09:35:00,354,312.6,61,0.8418079096045198,4697784.0,0,0
1995-07-11 09:40:00,354,308.2,61,0.847457627118644,4843714.0,0,0
1995-07-11 09:45:00,260,201.6,47,0.8461538461538461,2971751.0,0,0
1995-07-11 09:50:00,273,251.9,55,0.8131868131868132,3935754.0,0,0
1995-07-11 09:55:00,249,201.3,53,0.8473895582329317,3563203.0,0,0
1995-07-11 10:00:00,386,316.7,61,0.7512953367875648,4819650.0,0,0
1995-07-11 10:05:00,306,258.8,63,0.8169934640522876,3622820.0,0,0
1995-07-11 10:10:00,368,334.5,65,0.8396739130434783,4595036.0,0,0
1995-07-11 10:15:00,369,347.5,66,0.8590785907859079,4738965.0,0,0
1995-07-11 10:20:00,363,319.8,72,0.8264462809917356,4519349.0,0,0
1995-07-11 10:25:00,369,325.6,69,0.7831978319783198,4884849.0,0,0
1995-07-11 10:30:00,401,356.1,66,0.7930174563591023,5477247.0,0,0
1995-07-11 10:35:00,436,389.2,69,0.8394495412844036,5593541.0,0,0
1995-07-11 10:40:00,363,327.9,69,0.8402203856749312,3707330.0,0,0
1995-07-11 10:45:00,349,313.0,59,0.833810888252149,5581567.0,0,0
1995-07-11 10:50:00,411,387.6,71,0.8710462287104623,4880658.0,0,0
1995-07-11 10:55:00,327,313.5,67,0.8409785932721713,5753056.0,0,0
1995-07-11 11:00:00,361,344.0,63,0.8088642659279779,5083686.0,0,0
1995-07-11 11:05:00,407,371.1,74,0.8181818181818182,4954079.0,0,0
1995-07-11 11:10:00,424,366.4,73,0.7971698113207547,5770423.0,0,0
1995-07-11 11:15:00,377,334.4,65,0.8116710875331565,4482925.0,0,0
1995-07-11 11:20:00,416,359.4,80,0.8173076923076923,5605128.0,0,0
1995-07-11 11:25:00,459,417.2,76,0.8605664488017429,6999556.0,0,0
1995-07-11 11:30:00,323,295.7,65,0.7770897832817337,4436263.0,0,0
1995-07-11 11:35:00,413,364.4,61,0.8232445520581114,3466192.0,0,0
1995-07-11 11:40:00,310,284.4,53,0.8064516129032258,5606738.0,0,0
1995-07-11 11:45:00,306,284.9,63,0.8431372549019608,5506442.0,0,0
1995-07-11 11:50:00,434,386.0,71,0.8341013824884793,5714188.0,0,0
1995-07-11 11:55:00,515,495.7,88,0.8388349514563107,9641115.0,0,0
1995-07-11 12:00:00,426,370.7,68,0.823943661971831,6315553.0,0,0
1995-07-11 12:05:00,308,292.1,57,0.8506493506493507,3822231.0,0,0
1995-07-11 12:10:00,436,402.3,79,0.8142201834862385,6996837.0,0,0
1995-07-11 12:15:00,487,419.5,77,0.7864476386036962,6821371.0,0,0
1995-07-11 12:20:00,477,426.6,80,0.8197064989517819,6375149.0,0,0
1995-07-11 12:25:00,496,453.8,85,0.8165322580645161,5480141.0,0,0
1995-07-11 12:30:00,428,374.0,77,0.7710280373831776,5426705.0,0,0
1995-07-11 12:35:00,466,430.5,85,0.851931330472103,5143650.0,0,0
1995-07-11 12:40:00,404,358.1,80,0.806930693069307,5929860.0,0,0
1995-07-11 12:45:00,532,482.1,95,0.7838345864661654,6042825.0,0,0
1995-07-11 12:50:00,497,468.2,93,0.7907444668008048,6322154.0,0,0
1995-07-11 12:55:00,547,498.6,76,0.7989031078610603,6153136.0,0,0
1995-07-11 13:00:00,520,496.5,88,0.8423076923076923,6886661.0,0,0
1995-07-11 13:05:00,431,376.2,77,0.7679814385150812,5266278.0,0,0
1995-07-11 13:10:00,443,411.8,80,0.8216704288939052,4731909.0,0,0
1995-07-11 13:15:00,465,414.7,82,0.853763440860215,5594962.0,0,0
1995-07-11 13:20:00,516,479.1,81,0.8585271317829457,6821036.0,0,0
1995-07-11 13:25:00,368,337.5,73,0.8043478260869565,5480457.0,0,0
1995-07-11 13:30:00,446,408.2,67,0.7780269058295964,5939211.0,0,0
1995-07-11 13:35:00,317,294.5,65,0.8138801261829653,4561446.0,0,0
1995-07-11 13:40:00,456,404.3,87,0.8355263157894737,7565175.0,0,0
1995-07-11 13:45:00,470,418.7,91,0.8340425531914893,6816749.0,0,0
1995-07-11 13:50:00,472,445.9,77,0.8114406779661016,6691760.0,0,0
1995-07-11 13:55:00,421,388.2,87,0.8242280285035629,5353225.0,0,0
1995-07-11 14:00:00,516,473.4,80,0.8333333333333334,7553982.0,0,0
1995-07-11 14:05:00,504,473.3,84,0.8134920634920635,7289145.0,0,0
1995-07-11 14:10:00,536,502.0,84,0.7873134328358209,8569088.0,0,0
1995-07-11 14:15:00,407,372.8,77,0.8648648648648649,6773311.0,0,0
1995-07-11 14:20:00,411,371.4,81,0.8759124087591241,5288055.0,0,0
1995-07-11 14:25:00,543,504.4,85,0.8710865561694291,6499438.0,0,0
1995-07-11 14:30:00,540,484.1,90,0.8388888888888889,6081680.0,0,0
1995-07-11 14:35:00,579,525.6,90,0.8497409326424871,5213884.0,0,0
1995-07-11 14:40:00,567,522.1,99,0.8342151675485009,6975861.0,0,0
1995-07-11 14:45:00,540,511.9,91,0.8277777777777777,7011514.0,0,0
1995-07-11 14:50:00,381,343.2,83,0.868766404199475,5935583.0,0,0
1995-07-11 14:55:00,536,477.7,89,0.8582089552238806,7328991.0,0,0
1995-07-11 15:00:00,504,448.2,86,0.8055555555555556,5330320.0,0,0
1995-07-11 15:05:00,523,478.2,83,0.8432122370936902,6581523.0,0,0
1995-07-11 15:10:00,422,378.8,70,0.8483412322274881,5485721.0,0,0
1995-07-11 15:15:00,486,457.2,85,0.845679012345679,6747964.0,0,0
1995-07-11 15:20:00,419,394.3,74,0.8281622911694511,5970413.0,0,0
1995-07-11 15:25:00,417,393.1,76,0.8249400479616307,7143894.0,0,0
1995-07-11 15:30:00,462,427.1,81,0.8766233766233766,6805362.0,0,0
1995-07-11 15:35:00,453,417.1,80,0.8609271523178808,10038819.0,0,0
1995-07-11 15:40:00,487,453.3,94,0.8418891170431212,8263964.0,0,0
1995-07-11 15:45:00,344,323.3,78,0.8255813953488372,5307131.0,0,0
1995-07-11 15:50:00,431,395.0,87,0.8375870069605569,7367126.0,0,0
1995-07-11 15:55:00,656,602.0,110,0.8765243902439024,9369468.0,0,0
1995-07-11 16:00:00,564,516.3,99,0.8652482269503546,10081645.0,0,0
1995-07-11 16:05:00,498,473.7,102,0.8835341365461847,9372560.0,0,0
1995-07-11 16:10:00,535,496.8,99,0.8261682242990654,9564862.0,0,0
1995-07-11 16:15:00,510,489.4,95,0.8392156862745098,8187213.0,0,0
1995-07-11 16:20:00,307,285.0,75,0.8436482084690554,4358574.0,0,0
1995-07-11 16:25:00,490,459.1,89,0.810204081632653,7211249.0,0,0
1995-07-11 16:30:00,393,370.5,84,0.8524173027989822,7681461.0,0,0
1995-07-11 16:35:00,470,419.4,90,0.8361702127659575,5525577.0,0,0
1995-07-11 16:40:00,465,408.3,92,0.8365591397849462,7690630.0,0,0
1995-07-11 16:45:00,416,382.7,83,0.8269230769230769,7159299.0,0,0
1995-07-11 16:50:00,419,360.5,77,0.8138424821002387,5792739.0,0,0
1995-07-11 16:55:00,478,438.1,84,0.8430962343096234,7023557.0,0,0
1995-07-11 17:00:00,411,382.9,84,0.8540145985401459,5521052.0,0,0
1995-07-11 17:05:00,435,404.1,81,0.8597701149425288,7318506.0,0,0
1995-07-11 17:10:00,474,426.6,88,0.8502109704641351,7065852.0,0,0
1995-07-11 17:15:00,402,354.8,80,0.8681592039800995,5714267.0,0,0
1995-07-11 17:20:00,441,387.9,80,0.9229024943310657,5370910.0,0,0
1995-07-11 17:25:00,420,384.9,77,0.8642857142857143,7609219.0,0,0
1995-07-11 17:30:00,406,375.0,80,0.8374384236453202,5665458.0,0,0
1995-07-11 17:35:00,333,314.2,72,0.8078078078078078,4971483.0,0,0
1995-07-11 17:40:00,320,301.0,72,0.875,4222557.0,0,0
1995-07-11 17:45:00,352,339.5,67,0.8465909090909091,5787790.0,0,0
1995-07-11 17:50:00,239,229.6,48,0.7698744769874477,3843636.0,0,0
1995-07-11 17:55:00,248,223.8,49,0.8669354838709677,4665943.0,0,0
1995-07-11 18:00:00,291,264.0,50,0.7457044673539519,4276059.0,0,0
1995-07-11 18:05:00,322,286.5,49,0.8633540372670807,5607944.0,0,0
1995-07-11 18:10:00,359,314.5,53,0.8133704735376045,6155378.0,0,0
1995-07-11 18:15:00,465,417.3,65,0.8516129032258064,7564550.0,0,0
1995-07-11 18:20:00,376,347.5,71,0.7686170212765957,6101231.0,0,0
1995-07-11 18:25:00,256,229.0,56,0.796875,3949810.0,0,0
1995-07-11 18:30:00,291,270.3,54,0.8316151202749141,4845773.0,0,0
1995-07-11 18:35:00,306,281.7,56,0.826797385620915,4390256.0,0,0
1995-07-11 18:40:00,265,239.8,47,0.8415094339622642,4676621.0,0,0
1995-07-11 18:45:00,303,272.0,51,0.8217821782178217,4691067.0,0,0
1995-07-11 18:50:00,249,212.3,43,0.7309236947791165,3224854.0,0,0
1995-07-11 18:55:00,426,376.2,60,0.8661971830985915,5270198.0,0,0
1995-07-11 19:00:00,365,333.1,57,0.8027397260273973,5859009.0,0,0
1995-07-11 19:05:00,397,355.8,65,0.8841309823677582,5793162.0,0,0
1995-07-11 19:10:00,307,280.1,47,0.7166123778501629,5009071.0,0,0
1995-07-11 19:15:00,292,256.6,47,0.910958904109589,4672778.0,0,0
1995-07-11 19:20:00,210,195.6,45,0.8380952380952381,3034338.0,0,0
1995-07-11 19:25:00,296,260.0,51,0.8074324324324325,4466768.0,0,0
1995-07-11 19:30:00,307,271.9,50,0.8403908794788274,3113610.0,0,0
1995-07-11 19:35:00,349,315.0,47,0.8137535816618912,5418677.0,0,0
1995-07-11 19:40:00,309,280.7,51,0.8220064724919094,5595925.0,0,0
1995-07-11 19:45:00,228,207.3,45,0.8377192982456141,4219124.0,0,0
1995-07-11 19:50:00,257,237.2,45,0.7587548638132295,4326523.0,0,0
1995-07-11 19:55:00,290,273.4,45,0.7586206896551724,4259385.0,0,0
1995-07-11 20:00:00,359,330.0,57,0.8161559888579387,4195984.0,0,0
1995-07-11 20:05:00,192,174.9,37,0.84375,3183003.0,0,0
1995-07-11 20:10:00,220,207.1,37,0.8590909090909091,4748767.0,0,0
1995-07-11 20:15:00,209,191.0,44,0.7990430622009569,5108957.0,0,0
1995-07-11 20:20:00,304,279.7,52,0.7730263157894737,4712617.0,0,0
1995-07-11 20:25:00,288,265.5,50,0.8472222222222222,4665375.0,0,0
1995-07-11 20:30:00,396,366.4,58,0.8661616161616161,5006212.0,0,0
1995-07-11 20:35:00,301,272.2,58,0.8504983388704319,3939712.0,0,0
1995-07-11 20:40:00,267,248.2,50,0.8539325842696629,4738412.0,0,0
1995-07-11 20:45:00,249,242.3,40,0.9036144578313253,3550256.0,0,0
1995-07-11 20:50:00,266,258.0,45,0.8909774436090225,3150793.0,0,0
1995-07-11 20:55:00,216,194.9,39,0.8564814814814815,2614325.0,0,0
1995-07-11 21:00:00,203,187.7,40,0.8275862068965517,2619980.0,0,0
1995-07-11 21:05:00,164,158.6,29,0.7804878048780488,2493104.0,0,0
1995-07-11 21:10:00,157,149.4,34,0.7961783439490446,2510762.0,0,0
1995-07-11 21:15:00,197,184.4,33,0.8477157360406091,2831566.0,0,0
1995-07-11 21:20:00,219,199.7,41,0.8356164383561644,2725689.0,0,0
1995-07-11 21:25:00,226,205.3,43,0.8539823008849557,2539916.0,0,0
1995-07-11 21:30:00,289,262.0,54,0.8200692041522492,5232612.0,0,0
1995-07-11 21:35:00,193,175.5,44,0.8031088082901554,5227214.0,0,0
1995-07-11 21:40:00,265,244.9,45,0.8113207547169812,4490862.0,0,0
1995-07-11 21:45:00,230,205.4,47,0.8130434782608695,3159809.0,0,0
1995-07-11 21:50:00,306,286.2,54,0.8333333333333334,4986665.0,0,0
1995-07-11 21:55:00,331,314.0,52,0.8277945619335347,4909118.0,0,0
1995-07-11 22:00:00,284,261.1,57,0.8556338028169014,4188176.0,0,0
1995-07-11 22:05:00,278,257.0,51,0.7985611510791367,4162167.0,0,0
1995-07-11 22:10:00,334,311.5,59,0.7784431137724551,5324011.0,0,0
1995-07-11 22:15:00,282,269.0,56,0.8226950354609929,5732107.0,0,0
1995-07-11 22:20:00,202,186.7,49,0.7475247524752475,4651313.0,0,0
1995-07-11 22:25:00,247,226.3,50,0.7773279352226721,5117265.0,0,0
1995-07-11 22:30:00,212,189.6,48,0.7830188679245284,3761650.0,0,0
1995-07-11 22:35:00,230,207.1,46,0.808695652173913,3068302.0,0,0
1995-07-11 22:40:00,266,248.3,47,0.7443609022556391,3499903.0,0,0
1995-07-11 22:45:00,143,125.1,41,0.8111888111888111,2789377.0,0,0
1995-07-11 22:50:00,175,164.7,37,0.7371428571428571,2459720.0,0,0
1995-07-11 22:55:00,202,173.7,39,0.7524752475247525,3616571.0,0,0
1995-07-11 23:00:00,255,235.2,54,0.8117647058823529,4341919.0,0,0
1995-07-11 23:05:00,228,213.6,36,0.7982456140350878,3061882.0,0,0
1995-07-11 23:10:00,250,237.9,41,0.78,4091708.0,0,0
1995-07-11 23:15:00,195,184.2,35,0.764102564102564,2889527.0,0,0
1995-07-11 23:20:00,235,226.9,40,0.8085106382978723,3569424.0,0,0
1995-07-11 23:25:00,311,295.4,47,0.8006430868167203,3861045.0,0,0
1995-07-11 23:30:00,265,229.5,47,0.7358490566037735,3633567.0,0,0
1995-07-11 23:35:00,237,208.2,35,0.8016877637130801,2860738.0,0,0
1995-07-11 23:40:00,205,180.7,37,0.8682926829268293,2234074.0,0,0
1995-07-11 23:45:00,181,168.4,38,0.7348066298342542,2377613.0,0,0
1995-07-11 23:50:00,271,242.2,52,0.8302583025830258,4110679.0,0,0
1995-07-11 23:55:00,245,217.1,46,0.7877551020408163,3113588.0,0,0
1995-07-12 00:00:00,211,188.5,41,0.7725118483412322,2407654.0,0,0
1995-07-12 00:05:00,194,181.2,36,0.7164948453608248,3465917.0,0,0
1995-07-12 00:10:00,243,230.4,41,0.7942386831275721,4651830.0,0,0
1995-07-12 00:15:00,227,219.4,38,0.8722466960352423,4155100.0,0,0
1995-07-12 00:20:00,154,139.6,31,0.7922077922077922,2548299.0,0,0
1995-07-12 00:25:00,202,170.5,39,0.8415841584158416,3214411.0,0,0
1995-07-12 00:30:00,229,214.6,41,0.8733624454148472,2898490.0,0,0
1995-07-12 00:35:00,184,163.3,36,0.8043478260869565,2861519.0,0,0
1995-07-12 00:40:00,153,124.2,32,0.8366013071895425,2690191.0,0,0
1995-07-12 00:45:00,160,142.0,32,0.85625,1550379.0,0,0
1995-07-12 00:50:00,132,121.2,36,0.7803030303030303,2184095.0,0,0
1995-07-12 00:55:00,222,199.5,44,0.7927927927927928,2405221.0,0,0
1995-07-12 01:00:00,218,189.2,36,0.8211009174311926,2418801.0,0,0
1995-07-12 01:05:00,143,122.3,34,0.8531468531468531,2734545.0,0,0
1995-07-12 01:10:00,239,213.8,37,0.799163179916318,3853984.0,0,0
1995-07-12 01:15:00,216,164.4,34,0.8333333333333334,2633247.0,0,0
1995-07-12 01:20:00,202,166.0,39,0.8316831683168316,2087455.0,0,0
1995-07-12 01:25:00,125,112.1,29,0.896,1707013.0,0,0
1995-07-12 01:30:00,170,155.6,29,0.8294117647058824,3149907.0,0,0
1995-07-12 01:35:00,125,104.8,29,0.824,1999064.0,0,0
1995-07-12 01:40:00,114,96.5,23,0.8157894736842105,972067.0,0,0
1995-07-12 01:45:00,106,95.7,29,0.7358490566037735,1014299.0,0,0
1995-07-12 01:50:00,110,92.9,24,0.7454545454545455,1662962.0,0,0
1995-07-12 01:55:00,187,173.5,36,0.7914438502673797,2835360.0,0,0
1995-07-12 02:00:00,150,131.1,31,0.8933333333333333,2440529.0,0,0
1995-07-12 02:05:00,215,189.8,32,0.8372093023255814,1932059.0,0,0
1995-07-12 02:10:00,197,179.0,31,0.7918781725888325,2312084.0,0,0
1995-07-12 02:15:00,197,179.9,40,0.7817258883248731,3359452.0,0,0
1995-07-12 02:20:00,174,164.6,37,0.8563218390804598,2615449.0,0,0
1995-07-12 02:25:00,122,103.6,31,0.8360655737704918,2231635.0,0,0
1995-07-12 02:30:00,181,163.6,38,0.7624309392265194,2831627.0,0,0
1995-07-12 02:35:00,119,93.8,27,0.8319327731092437,1483405.0,0,0
1995-07-12 02:40:00,185,174.2,34,0.8324324324324325,2448116.0,0,0
1995-07-12 02:45:00,206,169.2,34,0.7378640776699029,1985489.0,0,0
1995-07-12 02:50:00,153,136.4,31,0.8235294117647058,1105725.0,0,0
1995-07-12 02:55:00,134,119.6,25,0.7835820895522388,2020803.0,0,0
1995-07-12 03:00:00,131,113.0,24,0.732824427480916,2729661.0,0,0
1995-07-12 03:05:00,139,125.5,22,0.8273381294964028,2230608.0,0,0
1995-07-12 03:10:00,126,109.8,24,0.8095238095238095,1469878.0,0,0
1995-07-12 03:15:00,119,95.6,25,0.7394957983193278,1787845.0,0,0
1995-07-12 03:20:00,142,123.1,25,0.852112676056338,2681799.0,0,0
1995-07-12 03:25:00,137,101.0,24,0.7372262773722628,1794728.0,0,0
1995-07-12 03:30:00,89,81.4,22,0.7865168539325843,1624826.0,0,0
1995-07-12 03:35:00,118,103.6,23,0.7203389830508474,1315064.0,0,0
1995-07-12 03:40:00,116,105.2,21,0.853448275862069,1655507.0,0,0
1995-07-12 03:45:00,107,98.0,24,0.7476635514018691,2282637.0,0,0
1995-07-12 03:50:00,135,119.7,27,0.762962962962963,2753251.0,0,0
1995-07-12 03:55:00,99,88.2,22,0.7878787878787878,1613835.0,0,0
