,request_count,weighted_load,unique_users,static_ratio,total_bytes,is_outage,is_imputed
1995-07-14 09:15:00,1177,1098.8,143,0.8598130841121495,18882528.0,0,0
1995-07-14 09:30:00,986,890.7,129,0.8286004056795132,15063243.0,0,0
1995-07-14 09:45:00,1315,1198.6,155,0.8494296577946768,20725709.0,0,0
1995-07-14 10:00:00,1209,1105.7,152,0.8784119106699751,21052539.0,0,0
1995-07-14 10:15:00,1533,1395.7,173,0.8617090671885193,22361473.0,0,0
1995-07-14 10:30:00,1322,1162.4,165,0.8608169440242057,21339012.0,0,0
1995-07-14 10:45:00,1247,1139.3,169,0.8460304731355253,24134698.0,0,0
1995-07-14 11:00:00,1111,989.2,146,0.8316831683168316,17428364.0,0,0
1995-07-14 11:15:00,1170,1046.5,140,0.8760683760683761,18170879.0,0,0
1995-07-14 11:30:00,1319,1228.0,168,0.8862774829416225,21774227.0,0,0
1995-07-14 11:45:00,1138,1037.1,155,0.8629173989455184,23663654.0,0,0
1995-07-14 12:00:00,1057,979.4,148,0.89120151371807,20218958.0,0,0
1995-07-14 12:15:00,1138,1038.2,152,0.8681898066783831,19685512.0,0,0
1995-07-14 12:30:00,1334,1225.5,185,0.8740629685157422,24620586.0,0,0
1995-07-14 12:45:00,1305,1120.3,173,0.8697318007662835,21038517.0,0,0
1995-07-14 13:00:00,1341,1189.7,172,0.8583146905294556,20842957.0,0,0
1995-07-14 13:15:00,1535,1369.5,178,0.8514657980456026,24144643.0,0,0
1995-07-14 13:30:00,1472,1291.2,184,0.8383152173913043,23979258.0,0,0
1995-07-14 13:45:00,1276,1122.8,180,0.8557993730407524,23719212.0,0,0
1995-07-14 14:00:00,1435,1298.3,173,0.8662020905923344,28800636.0,0,0
1995-07-14 14:15:00,1286,1193.9,166,0.8926905132192846,20298223.0,0,0
1995-07-14 14:30:00,1022,893.8,152,0.8776908023483366,15922019.0,0,0
1995-07-14 14:45:00,1368,1274.1,171,0.8728070175438597,24202928.0,0,0
1995-07-14 15:00:00,1187,1090.2,155,0.8652064026958719,19672454.0,0,0
1995-07-14 15:15:00,1204,1076.4,158,0.8430232558139535,16128437.0,0,0
1995-07-14 15:30:00,1293,1215.3,165,0.839907192575406,19548090.0,0,0
1995-07-14 15:45:00,1618,1510.6,196,0.8479604449938195,25530388.0,0,0
1995-07-14 16:00:00,1416,1298.4,200,0.8305084745762712,25316508.0,0,0
1995-07-14 16:15:00,1507,1398.1,193,0.8221632382216324,30639876.0,0,0
1995-07-14 16:30:00,1408,1273.2,147,0.8210227272727273,27597604.0,0,0
1995-07-14 16:45:00,917,811.8,125,0.8015267175572519,24824659.0,0,0
1995-07-14 17:00:00,885,803.4,124,0.8858757062146893,17122020.0,0,0
1995-07-14 17:15:00,1205,1144.2,144,0.8514522821576763,20232055.0,0,0
1995-07-14 17:30:00,1021,941.5,119,0.8765915768854065,21916296.0,0,0
1995-07-14 17:45:00,1015,957.1,118,0.8315270935960591,18508964.0,0,0
1995-07-14 18:00:00,729,683.3,99,0.879286694101509,13926995.0,0,0
1995-07-14 18:15:00,824,763.4,91,0.8847087378640777,17411675.0,0,0
1995-07-14 18:30:00,699,654.1,84,0.8597997138769671,11044827.0,0,0
1995-07-14 18:45:00,888,811.7,100,0.8704954954954955,13204532.0,0,0
1995-07-14 19:00:00,768,725.3,97,0.8385416666666666,14716975.0,0,0
1995-07-14 19:15:00,818,720.8,97,0.823960880195599,15925772.0,0,0
1995-07-14 19:30:00,880,784.8,84,0.8647727272727272,17422171.0,0,0
1995-07-14 19:45:00,866,780.2,103,0.8290993071593533,15594528.0,0,0
1995-07-14 20:00:00,802,740.0,100,0.871571072319202,18404044.0,0,0
1995-07-14 20:15:00,618,574.8,82,0.8025889967637541,13604939.0,0,0
1995-07-14 20:30:00,679,587.8,72,0.7908689248895434,9940887.0,0,0
1995-07-14 20:45:00,724,650.6,69,0.8522099447513812,14284590.0,0,0
1995-07-14 21:00:00,626,600.9,63,0.7939297124600639,13485326.0,0,0
1995-07-14 21:15:00,572,541.3,68,0.8444055944055944,11973350.0,0,0
1995-07-14 21:30:00,790,721.3,89,0.7949367088607595,14517931.0,0,0
1995-07-14 21:45:00,718,648.1,88,0.8579387186629527,12162015.0,0,0
1995-07-14 22:00:00,716,656.7,88,0.8798882681564246,15511443.0,0,0
1995-07-14 22:15:00,667,631.3,89,0.8185907046476761,11068629.0,0,0
1995-07-14 22:30:00,903,857.3,105,0.8704318936877077,14002665.0,0,0
1995-07-14 22:45:00,732,671.7,77,0.8360655737704918,11598852.0,0,0
1995-07-14 23:00:00,623,571.4,87,0.812199036918138,12086486.0,0,0
1995-07-14 23:15:00,645,587.0,96,0.8589147286821706,10826155.0,0,0
1995-07-14 23:30:00,662,616.2,84,0.8323262839879154,12465406.0,0,0
1995-07-14 23:45:00,593,537.3,75,0.8313659359190556,9646546.0,0,0
1995-07-15 00:00:00,508,468.7,84,0.812992125984252,12157595.0,0,0
1995-07-15 00:15:00,560,513.7,67,0.8125,11288447.0,0,0
1995-07-15 00:30:00,471,436.2,57,0.8450106157112527,9313178.0,0,0
1995-07-15 00:45:00,353,332.0,60,0.8045325779036827,7175006.0,0,0
1995-07-15 01:00:00,441,402.8,58,0.8639455782312925,7205839.0,0,0
1995-07-15 01:15:00,489,453.0,56,0.7811860940695297,9376464.0,0,0
1995-07-15 01:30:00,463,449.2,67,0.8056155507559395,8247464.0,0,0
1995-07-15 01:45:00,551,509.6,62,0.8039927404718693,12672228.0,0,0
1995-07-15 02:00:00,505,468.2,56,0.8336633663366336,9568821.0,0,0
1995-07-15 02:15:00,376,335.2,47,0.8324468085106383,5146787.0,0,0
1995-07-15 02:30:00,333,305.9,44,0.7417417417417418,6534433.0,0,0
1995-07-15 02:45:00,310,278.5,37,0.7838709677419354,3743698.0,0,0
1995-07-15 03:00:00,371,344.0,43,0.8301886792452831,6367410.0,0,0
1995-07-15 03:15:00,398,384.8,47,0.7989949748743719,6302845.0,0,0
1995-07-15 03:30:00,247,240.5,30,0.7449392712550608,2947990.0,0,0
1995-07-15 03:45:00,283,265.0,44,0.8127208480565371,6937942.0,0,0
1995-07-15 04:00:00,276,258.5,29,0.8260869565217391,5943982.0,0,0
1995-07-15 04:15:00,236,225.2,31,0.826271186440678,4051958.0,0,0
1995-07-15 04:30:00,234,222.3,28,0.8547008547008547,4446857.0,0,0
1995-07-15 04:45:00,340,322.9,40,0.8352941176470589,6106582.0,0,0
1995-07-15 05:00:00,295,285.4,34,0.8779661016949153,6513063.0,0,0
1995-07-15 05:15:00,172,168.0,19,0.7965116279069767,3026763.0,0,0
1995-07-15 05:30:00,187,183.5,20,0.839572192513369,3188415.0,0,0
1995-07-15 05:45:00,296,261.0,30,0.8716216216216216,4771813.0,0,0
1995-07-15 06:00:00,218,193.8,32,0.8669724770642202,4574168.0,0,0
1995-07-15 06:15:00,141,138.8,18,0.851063829787234,2300666.0,0,0
1995-07-15 06:30:00,176,148.1,24,0.8579545454545454,3370650.0,0,0
1995-07-15 06:45:00,220,213.4,22,0.7681818181818182,5512352.0,0,0
1995-07-15 07:00:00,279,253.0,30,0.8817204301075269,5628334.0,0,0
1995-07-15 07:15:00,288,261.2,39,0.8576388888888888,6061845.0,0,0
1995-07-15 07:30:00,163,150.5,26,0.7668711656441718,3651330.0,0,0
1995-07-15 07:45:00,316,286.0,38,0.8354430379746836,8557422.0,0,0
1995-07-15 08:00:00,291,259.5,44,0.8006872852233677,4438952.0,0,0
1995-07-15 08:15:00,322,282.4,43,0.84472049689441,4680760.0,0,0
1995-07-15 08:30:00,248,233.6,38,0.8629032258064516,2947074.0,0,0
1995-07-15 08:45:00,364,329.4,47,0.8269230769230769,6424195.0,0,0
1995-07-15 09:00:00,294,281.0,41,0.8061224489795918,6386710.0,0,0
1995-07-15 09:15:00,362,327.8,40,0.8895027624309392,7030205.0,0,0
1995-07-15 09:30:00,443,408.8,50,0.8758465011286681,7163435.0,0,0
1995-07-15 09:45:00,455,439.3,63,0.8593406593406593,7251513.0,0,0
1995-07-15 10:00:00,490,455.8,54,0.7918367346938775,9250450.0,0,0
1995-07-15 10:15:00,619,565.1,72,0.864297253634895,8740465.0,0,0
1995-07-15 10:30:00,418,387.6,53,0.861244019138756,7847372.0,0,0
1995-07-15 10:45:00,485,452.7,69,0.8494845360824742,8417191.0,0,0
1995-07-15 11:00:00,550,515.0,72,0.8309090909090909,9260411.0,0,0
1995-07-15 11:15:00,494,436.4,62,0.8380566801619433,7528886.0,0,0
1995-07-15 11:30:00,486,443.0,63,0.8518518518518519,7277854.0,0,0
1995-07-15 11:45:00,550,503.7,67,0.86,8890702.0,0,0
1995-07-15 12:00:00,546,506.9,77,0.8461538461538461,7943167.0,0,0
1995-07-15 12:15:00,601,548.9,79,0.8552412645590682,9895172.0,0,0
1995-07-15 12:30:00,555,515.2,75,0.8702702702702703,8884828.0,0,0
1995-07-15 12:45:00,564,516.9,78,0.851063829787234,11275364.0,0,0
1995-07-15 13:00:00,639,580.3,75,0.8012519561815337,13748592.0,0,0
1995-07-15 13:15:00,683,631.8,86,0.8345534407027818,12883243.0,0,0
1995-07-15 13:30:00,521,476.1,66,0.8675623800383877,8838998.0,0,0
1995-07-15 13:45:00,440,406.0,64,0.8090909090909091,7878000.0,0,0
1995-07-15 14:00:00,446,373.6,64,0.8766816143497758,7151506.0,0,0
1995-07-15 14:15:00,837,730.4,77,0.9020310633213859,11504491.0,0,0
1995-07-15 14:30:00,712,621.2,79,0.8300561797752809,10556589.0,0,0
1995-07-15 14:45:00,593,543.6,75,0.7976391231028668,10616532.0,0,0
1995-07-15 15:00:00,610,575.4,65,0.839344262295082,9307440.0,0,0
1995-07-15 15:15:00,571,534.7,73,0.8318739054290718,10279373.0,0,0
1995-07-15 15:30:00,708,660.0,85,0.844632768361582,11613624.0,0,0
1995-07-15 15:45:00,717,653.6,95,0.8089260808926081,10922244.0,0,0
1995-07-15 16:00:00,534,499.8,74,0.8426966292134831,11281115.0,0,0
1995-07-15 16:15:00,653,610.5,81,0.8223583460949464,10058039.0,0,0
1995-07-15 16:30:00,762,694.6,90,0.7952755905511811,13360699.0,0,0
1995-07-15 16:45:00,693,634.2,87,0.8196248196248196,14177884.0,0,0
1995-07-15 17:00:00,521,483.7,67,0.8522072936660269,11926553.0,0,0
1995-07-15 17:15:00,627,580.4,74,0.861244019138756,9442903.0,0,0
1995-07-15 17:30:00,792,738.2,83,0.851010101010101,13221888.0,0,0
1995-07-15 17:45:00,571,544.6,75,0.8598949211908932,9712891.0,0,0
1995-07-15 18:00:00,406,379.9,58,0.7463054187192119,10414055.0,0,0
1995-07-15 18:15:00,416,367.9,45,0.7836538461538461,7226371.0,0,0
1995-07-15 18:30:00,649,607.7,78,0.8428351309707242,7412538.0,0,0
1995-07-15 18:45:00,648,595.4,74,0.7808641975308642,10035201.0,0,0
1995-07-15 19:00:00,739,670.6,76,0.8552097428958051,10478590.0,0,0
1995-07-15 19:15:00,632,599.7,79,0.8449367088607594,11408117.0,0,0
1995-07-15 19:30:00,447,407.2,58,0.854586129753915,8973668.0,0,0
1995-07-15 19:45:00,486,449.7,58,0.7962962962962963,10798499.0,0,0
1995-07-15 20:00:00,602,539.9,68,0.8106312292358804,10924224.0,0,0
1995-07-15 20:15:00,444,412.8,59,0.8063063063063063,6883288.0,0,0
1995-07-15 20:30:00,512,446.8,67,0.787109375,9641403.0,0,0
1995-07-15 20:45:00,537,497.9,70,0.770949720670391,9704632.0,0,0
1995-07-15 21:00:00,633,591.0,81,0.8025276461295419,12127022.0,0,0
1995-07-15 21:15:00,464,435.8,58,0.8017241379310345,9975468.0,0,0
1995-07-15 21:30:00,410,373.8,57,0.8536585365853658,5996389.0,0,0
1995-07-15 21:45:00,517,480.8,63,0.8355899419729207,8958074.0,0,0
1995-07-15 22:00:00,496,459.9,67,0.8951612903225806,6860974.0,0,0
1995-07-15 22:15:00,722,624.1,70,0.7728531855955678,10007502.0,0,0
1995-07-15 22:30:00,553,512.1,66,0.7269439421338155,9467049.0,0,0
1995-07-15 22:45:00,524,464.8,76,0.7709923664122137,7558388.0,0,0
1995-07-15 23:00:00,599,574.3,77,0.8263772954924875,11423607.0,0,0
1995-07-15 23:15:00,619,583.5,70,0.81421647819063,8882896.0,0,0
1995-07-15 23:30:00,568,516.9,69,0.8257042253521126,9885244.0,0,0
1995-07-15 23:45:00,551,532.3,71,0.7803992740471869,10703253.0,0,0
1995-07-16 00:00:00,448,416.5,59,0.8102678571428571,9072996.0,0,0
1995-07-16 00:15:00,536,509.9,71,0.8376865671641791,8433138.0,0,0
1995-07-16 00:30:00,517,503.6,64,0.8433268858800773,7696186.0,0,0
1995-07-16 00:45:00,561,538.1,68,0.8324420677361853,8720650.0,0,0
1995-07-16 01:00:00,413,392.8,63,0.8232445520581114,7532748.0,0,0
1995-07-16 01:15:00,595,570.4,67,0.8638655462184874,8329277.0,0,0
1995-07-16 01:30:00,498,453.9,59,0.8072289156626506,7624422.0,0,0
1995-07-16 01:45:00,572,540.1,58,0.8234265734265734,9910958.0,0,0
1995-07-16 02:00:00,302,290.3,47,0.8807947019867549,6311332.0,0,0
1995-07-16 02:15:00,278,266.8,47,0.8129496402877698,5222635.0,0,0
1995-07-16 02:30:00,413,403.6,53,0.864406779661017,4889443.0,0,0
1995-07-16 02:45:00,292,266.8,41,0.8972602739726028,5491867.0,0,0
1995-07-16 03:00:00,228,220.4,33,0.8421052631578947,6327246.0,0,0
1995-07-16 03:15:00,210,200.1,32,0.9047619047619048,4907037.0,0,0
1995-07-16 03:30:00,171,158.0,31,0.847953216374269,3844333.0,0,0
1995-07-16 03:45:00,234,215.8,36,0.8418803418803419,4400853.0,0,0
1995-07-16 04:00:00,172,162.6,26,0.7906976744186046,2424470.0,0,0
1995-07-16 04:15:00,137,106.4,26,0.8175182481751825,1926197.0,0,0
1995-07-16 04:30:00,205,187.0,30,0.8439024390243902,2290208.0,0,0
1995-07-16 04:45:00,244,229.6,30,0.819672131147541,4155658.0,0,0
1995-07-16 05:00:00,196,177.6,21,0.8571428571428571,3195492.0,0,0
1995-07-16 05:15:00,88,84.4,18,0.7045454545454546,2460032.0,0,0
1995-07-16 05:30:00,132,115.8,26,0.8257575757575758,2916602.0,0,0
1995-07-16 05:45:00,145,121.6,25,0.8896551724137931,2120181.0,0,0
1995-07-16 06:00:00,219,210.5,34,0.8904109589041096,4815865.0,0,0
1995-07-16 06:15:00,221,209.4,36,0.7918552036199095,3192924.0,0,0
1995-07-16 06:30:00,176,166.6,30,0.8693181818181818,3367878.0,0,0
1995-07-16 06:45:00,260,240.7,33,0.8153846153846154,2798991.0,0,0
1995-07-16 07:00:00,102,99.3,21,0.8627450980392157,3242281.0,0,0
1995-07-16 07:15:00,187,163.7,24,0.7540106951871658,3067895.0,0,0
1995-07-16 07:30:00,202,184.5,30,0.801980198019802,3372384.0,0,0
1995-07-16 07:45:00,251,234.9,29,0.8207171314741036,3939135.0,0,0
1995-07-16 08:00:00,256,247.1,36,0.87109375,3764958.0,0,0
1995-07-16 08:15:00,262,232.3,34,0.8358778625954199,4141636.0,0,0
1995-07-16 08:30:00,282,234.9,40,0.776595744680851,3737041.0,0,0
1995-07-16 08:45:00,210,192.5,28,0.8333333333333334,3007089.0,0,0
1995-07-16 09:00:00,275,234.5,41,0.8145454545454546,3369331.0,0,0
1995-07-16 09:15:00,377,347.1,47,0.883289124668435,5693440.0,0,0
1995-07-16 09:30:00,418,403.2,49,0.7751196172248804,7751242.0,0,0
1995-07-16 09:45:00,326,288.2,42,0.7730061349693251,4816701.0,0,0
1995-07-16 10:00:00,433,388.1,53,0.8799076212471132,9112378.0,0,0
1995-07-16 10:15:00,400,371.2,47,0.8475,6726214.0,0,0
1995-07-16 10:30:00,363,352.4,49,0.7575757575757576,5495157.0,0,0
1995-07-16 10:45:00,450,414.5,56,0.8288888888888889,7629881.0,0,0
1995-07-16 11:00:00,406,375.0,51,0.7561576354679803,6608643.0,0,0
1995-07-16 11:15:00,525,491.3,67,0.8476190476190476,8691593.0,0,0
1995-07-16 11:30:00,457,404.0,57,0.8271334792122538,9184493.0,0,0
1995-07-16 11:45:00,575,534.5,55,0.8156521739130435,8647954.0,0,0
1995-07-16 12:00:00,529,510.3,61,0.8090737240075614,8319216.0,0,0
1995-07-16 12:15:00,650,603.8,81,0.8507692307692307,14348355.0,0,0
1995-07-16 12:30:00,570,495.0,64,0.8,13001503.0,0,0
1995-07-16 12:45:00,533,466.9,70,0.8123827392120075,10472943.0,0,0
1995-07-16 13:00:00,628,573.3,68,0.8248407643312102,10543067.0,0,0
1995-07-16 13:15:00,709,634.4,66,0.8067700987306065,12032345.0,0,0
1995-07-16 13:30:00,579,527.3,70,0.8566493955094991,10944545.0,0,0
1995-07-16 13:45:00,722,648.6,83,0.7991689750692521,11851430.0,0,0
1995-07-16 14:00:00,774,723.6,84,0.7945736434108527,14830937.0,0,0
1995-07-16 14:15:00,828,765.5,85,0.7946859903381642,13054129.0,0,0
1995-07-16 14:30:00,674,631.8,86,0.8249258160237388,14025546.0,0,0
1995-07-16 14:45:00,729,642.2,92,0.8244170096021948,11946832.0,0,0
1995-07-16 15:00:00,706,652.3,94,0.8016997167138811,11129985.0,0,0
1995-07-16 15:15:00,563,526.4,76,0.7975133214920072,10410181.0,0,0
1995-07-16 15:30:00,608,548.1,75,0.7960526315789473,13786303.0,0,0
1995-07-16 15:45:00,766,729.9,88,0.8472584856396866,12940150.0,0,0
1995-07-16 16:00:00,646,601.0,83,0.7987616099071208,12639048.0,0,0
1995-07-16 16:15:00,561,504.8,75,0.7967914438502673,14709515.0,0,0
1995-07-16 16:30:00,697,665.2,78,0.787661406025825,14979617.0,0,0
1995-07-16 16:45:00,577,540.1,80,0.8318890814558059,11639796.0,0,0
1995-07-16 17:00:00,678,647.5,82,0.8687315634218289,15155410.0,0,0
1995-07-16 17:15:00,900,843.8,90,0.8288888888888889,14874539.0,0,0
1995-07-16 17:30:00,620,568.9,84,0.785483870967742,16589470.0,0,0
1995-07-16 17:45:00,682,607.5,87,0.7961876832844574,14058156.0,0,0
1995-07-16 18:00:00,615,568.7,89,0.7886178861788617,9963289.0,0,0
1995-07-16 18:15:00,542,517.8,70,0.8247232472324724,9120775.0,0,0
1995-07-16 18:30:00,750,689.5,80,0.8346666666666667,13718467.0,0,0
1995-07-16 18:45:00,734,691.8,80,0.8119891008174387,14115659.0,0,0
1995-07-16 19:00:00,636,584.3,78,0.8317610062893082,11560471.0,0,0
1995-07-16 19:15:00,920,877.0,89,0.7717391304347826,15005061.0,0,0
1995-07-16 19:30:00,832,791.1,92,0.8341346153846154,12851916.0,0,0
1995-07-16 19:45:00,606,578.7,72,0.7904290429042904,11196763.0,0,0
1995-07-16 20:00:00,669,641.8,78,0.8071748878923767,14473585.0,0,0
1995-07-16 20:15:00,667,638.2,80,0.8125937031484258,13322902.0,0,0
1995-07-16 20:30:00,753,720.4,90,0.8021248339973439,14754445.0,0,0
1995-07-16 20:45:00,643,605.9,73,0.8227060653188181,12282905.0,0,0
1995-07-16 21:00:00,618,587.5,83,0.8317152103559871,13616665.0,0,0
1995-07-16 21:15:00,669,624.5,80,0.8176382660687593,12687642.0,0,0
1995-07-16 21:30:00,788,729.4,100,0.8375634517766497,14155693.0,0,0
1995-07-16 21:45:00,717,667.3,84,0.8256624825662483,16015398.0,0,0
1995-07-16 22:00:00,769,722.1,86,0.7711313394018205,16567033.0,0,0
1995-07-16 22:15:00,794,741.1,88,0.7884130982367759,15100801.0,0,0
1995-07-16 22:30:00,708,672.3,92,0.7937853107344632,12654040.0,0,0
1995-07-16 22:45:00,729,688.1,83,0.8285322359396433,11535477.0,0,0
1995-07-16 23:00:00,655,587.9,86,0.7847328244274809,10324983.0,0,0
1995-07-16 23:15:00,623,570.8,87,0.8105939004815409,11793724.0,0,0
1995-07-16 23:30:00,621,587.5,90,0.8276972624798712,13016321.0,0,0
1995-07-16 23:45:00,581,549.4,74,0.8192771084337349,9865463.0,0,0
1995-07-17 00:00:00,525,497.7,65,0.8495238095238096,7979102.0,0,0
1995-07-17 00:15:00,525,498.7,69,0.8057142857142857,13363677.0,0,0
1995-07-17 00:30:00,504,446.5,64,0.8432539682539683,6730302.0,0,0
1995-07-17 00:45:00,500,473.5,58,0.778,6706396.0,0,0
1995-07-17 01:00:00,503,481.1,56,0.8210735586481114,8010559.0,0,0
1995-07-17 01:15:00,390,368.7,52,0.8282051282051283,6839831.0,0,0
1995-07-17 01:30:00,373,331.2,44,0.868632707774799,5672536.0,0,0
1995-07-17 01:45:00,400,363.1,52,0.8275,6690179.0,0,0
1995-07-17 02:00:00,309,288.3,40,0.7411003236245954,3777036.0,0,0
1995-07-17 02:15:00,237,208.2,39,0.7637130801687764,3225912.0,0,0
1995-07-17 02:30:00,257,237.4,37,0.8404669260700389,5150713.0,0,0
1995-07-17 02:45:00,262,244.0,43,0.8625954198473282,3865798.0,0,0
1995-07-17 03:00:00,255,242.5,44,0.8705882352941177,3844689.0,0,0
1995-07-17 03:15:00,275,263.0,42,0.8727272727272727,4278676.0,0,0
1995-07-17 03:30:00,195,185.1,31,0.8717948717948718,3475214.0,0,0
1995-07-17 03:45:00,364,349.3,48,0.8461538461538461,5071645.0,0,0
1995-07-17 04:00:00,274,260.5,42,0.8065693430656934,6233094.0,0,0
1995-07-17 04:15:00,424,404.2,40,0.8962264150943396,7821122.0,0,0
1995-07-17 04:30:00,310,303.7,45,0.8129032258064516,5962526.0,0,0
1995-07-17 04:45:00,236,222.6,40,0.8305084745762712,4095209.0,0,0
1995-07-17 05:00:00,208,188.7,33,0.9086538461538461,1981326.0,0,0
1995-07-17 05:15:00,222,200.5,33,0.9234234234234234,5380880.0,0,0
1995-07-17 05:30:00,293,263.8,31,0.9453924914675768,4762782.0,0,0
1995-07-17 05:45:00,247,219.2,34,0.8299595141700404,5354206.0,0,0
1995-07-17 06:00:00,176,153.5,27,0.8409090909090909,2258571.0,0,0
1995-07-17 06:15:00,246,235.2,30,0.8536585365853658,3858694.0,0,0
1995-07-17 06:30:00,262,247.6,45,0.8664122137404581,4352849.0,0,0
1995-07-17 06:45:00,274,252.0,45,0.8540145985401459,2924836.0,0,0
1995-07-17 07:00:00,258,234.6,37,0.7713178294573644,3515971.0,0,0
1995-07-17 07:15:00,416,408.8,53,0.8653846153846154,6338793.0,0,0
1995-07-17 07:30:00,472,445.9,61,0.836864406779661,6842740.0,0,0
1995-07-17 07:45:00,690,640.8,83,0.8927536231884058,10653085.0,0,0
1995-07-17 08:00:00,655,578.4,81,0.8732824427480916,10874365.0,0,0
1995-07-17 08:15:00,610,555.2,97,0.8622950819672132,11458289.0,0,0
1995-07-17 08:30:00,571,497.8,101,0.8844133099824869,7236802.0,0,0
1995-07-17 08:45:00,844,719.0,102,0.9016587677725119,10078711.0,0,0
1995-07-17 09:00:00,803,741.5,114,0.8356164383561644,9719479.0,0,0
1995-07-17 09:15:00,1155,1041.3,135,0.8614718614718615,17236328.0,0,0
1995-07-17 09:30:00,977,907.8,116,0.8597748208802457,16848274.0,0,0
1995-07-17 09:45:00,1021,910.0,133,0.8638589618021547,14615624.0,0,0
1995-07-17 10:00:00,1029,955.2,127,0.8668610301263362,14769908.0,0,0
1995-07-17 10:15:00,1107,1002.8,145,0.8581752484191508,15194554.0,0,0
1995-07-17 10:30:00,1148,1052.2,144,0.8022648083623694,15556248.0,0,0
1995-07-17 10:45:00,1223,1107.6,163,0.8372853638593623,19877863.0,0,0
1995-07-17 11:00:00,1177,1048.2,170,0.8020390824129142,15847509.0,0,0
1995-07-17 11:15:00,1263,1159.7,157,0.8741092636579573,16513457.0,0,0
1995-07-17 11:30:00,1202,1097.3,162,0.8860232945091514,15086038.0,0,0
1995-07-17 11:45:00,1124,1018.1,144,0.8104982206405694,16134963.0,0,0
1995-07-17 12:00:00,1216,1145.7,158,0.7927631578947368,16570666.0,0,0
1995-07-17 12:15:00,1369,1246.2,164,0.799853907962016,24797987.0,0,0
1995-07-17 12:30:00,1219,1122.2,154,0.844954881050041,16703553.0,0,0
1995-07-17 12:45:00,1018,912.0,160,0.8654223968565815,10719307.0,0,0
1995-07-17 13:00:00,1168,1078.8,160,0.863013698630137,19112353.0,0,0
1995-07-17 13:15:00,1250,1163.5,166,0.8088,18812188.0,0,0
1995-07-17 13:30:00,1297,1212.2,181,0.8388589051657671,18872771.0,0,0
1995-07-17 13:45:00,1283,1138.4,173,0.8059236165237724,19410176.0,0,0
1995-07-17 14:00:00,1426,1272.4,180,0.8604488078541375,21123294.0,0,0
1995-07-17 14:15:00,1706,1519.5,207,0.8511137162954279,26385049.0,0,0
1995-07-17 14:30:00,1651,1498.7,180,0.8225317989097517,22171649.0,0,0
1995-07-17 14:45:00,1634,1533.6,182,0.8445532435740514,24477616.0,0,0
1995-07-17 15:00:00,1328,1258.4,168,0.829066265060241,18146508.0,0,0
1995-07-17 15:15:00,1363,1234.5,165,0.8217168011738811,19995813.0,0,0
1995-07-17 15:30:00,1284,1206.8,179,0.8473520249221184,19183765.0,0,0
1995-07-17 15:45:00,1319,1199.5,162,0.8582259287338894,18036848.0,0,0
1995-07-17 16:00:00,1396,1285.8,173,0.8474212034383954,21175866.0,0,0
1995-07-17 16:15:00,1477,1348.7,175,0.8449559918754231,24293689.0,0,0
1995-07-17 16:30:00,1422,1274.6,188,0.8284106891701828,24584912.0,0,0
1995-07-17 16:45:00,1133,1053.7,152,0.8137687555163283,22201986.0,0,0
1995-07-17 17:00:00,1107,1036.7,136,0.8482384823848238,19893495.0,0,0
1995-07-17 17:15:00,1059,1006.6,125,0.8234183191690274,19423557.0,0,0
1995-07-17 17:30:00,860,816.5,129,0.8488372093023255,14952374.0,0,0
1995-07-17 17:45:00,952,840.9,116,0.8350840336134454,14560253.0,0,0
1995-07-17 18:00:00,945,837.9,114,0.8380952380952381,17698971.0,0,0
1995-07-17 18:15:00,863,788.9,107,0.8736964078794901,14436252.0,0,0
1995-07-17 18:30:00,835,745.9,110,0.8479041916167664,15473059.0,0,0
1995-07-17 18:45:00,738,683.0,94,0.7899728997289973,14197849.0,0,0
1995-07-17 19:00:00,746,673.1,84,0.8230563002680965,14539805.0,0,0
1995-07-17 19:15:00,723,652.7,89,0.8423236514522822,11671916.0,0,0
1995-07-17 19:30:00,702,679.2,84,0.7934472934472935,9298305.0,0,0
1995-07-17 19:45:00,566,541.8,84,0.8551236749116607,8333509.0,0,0
1995-07-17 20:00:00,499,464.9,83,0.8296593186372746,6802131.0,0,0
1995-07-17 20:15:00,670,632.2,87,0.8283582089552238,11045640.0,0,0
1995-07-17 20:30:00,638,618.4,84,0.8495297805642633,12526705.0,0,0
1995-07-17 20:45:00,745,701.9,83,0.8536912751677852,12758634.0,0,0
1995-07-17 21:00:00,716,652.7,88,0.8128491620111732,12766537.0,0,0
1995-07-17 21:15:00,691,644.3,82,0.8118668596237337,13503567.0,0,0
1995-07-17 21:30:00,1004,969.4,99,0.8007968127490039,18391605.0,0,0
1995-07-17 21:45:00,756,703.2,96,0.8650793650793651,16309568.0,0,0
1995-07-17 22:00:00,643,605.1,83,0.8413685847589425,10811827.0,0,0
1995-07-17 22:15:00,792,740.4,94,0.8636363636363636,11408648.0,0,0
1995-07-17 22:30:00,667,610.9,75,0.7781109445277361,12455110.0,0,0
1995-07-17 22:45:00,793,763.1,88,0.8209331651954602,11699831.0,0,0
1995-07-17 23:00:00,619,590.9,83,0.789983844911147,11877276.0,0,0
1995-07-17 23:15:00,589,558.5,82,0.8455008488964346,9557152.0,0,0
1995-07-17 23:30:00,587,552.5,76,0.807495741056218,9863258.0,0,0
1995-07-17 23:45:00,615,560.8,83,0.8146341463414634,9060940.0,0,0
